entity:twoVM_060823_id	dcm2niixErrors	dicomsegAndRadiomicsSR_CompressedFiles	dicomsegAndRadiomicsSR_Errors	dicomsegAndRadiomicsSR_OutputNotebook	dicomsegAndRadiomicsSR_UsageMetrics	dicomToNiftiConverterTool	downloadDicomAndConvertAndInferenceTotalSegmentatorOutputNotebook	downloadDicomAndConvertAndInferenceTotalSegmentatorUsageMetrics	pyradiomicsRadiomicsFeatures	s5cmdUrls	structuredReportsDICOM	structuredReportsJSON	totalsegmentatorErrors
batch69		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_69.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/8714e770-75a2-4008-8c8c-50f82abd2e6e/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch7		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_7.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ebe35cc8-8456-4d4e-820d-6fb81ce6a7a8/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch70		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_70.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/e3d2e602-d7e6-49a9-8006-bb8a56f966d3/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch71		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_71.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c2340253-7bab-476f-bd05-61be7cbd6c67/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch72		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_72.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/67a5763c-ef25-4fe0-9de8-cc5f5608a94c/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch73		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_73.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/92134484-a981-45bf-87d6-338e7d6aa595/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch74		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-dicomsegAndRadiomicsSR/attempt-2/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_74.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/855d6d95-5614-4b45-9955-da081fbe7a44/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsJSON.tar.lz4	
batch75		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_75.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f966dbf6-53f5-46c3-99d1-6b502d17343a/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch76		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_76.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/3cde3afb-7daf-4fcd-9356-e7e349a8520f/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch77		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_77.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/719c06a9-b896-4cbd-b9bc-31fc285a300f/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch78		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_78.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ffea00a8-d475-4bdd-a14e-c1ec7949ff5d/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
